// W_1(k',q) for Xe_5p
// k'[keV]	q[keV]	W_1
30.5386	4.03702	0.0160158
30.5386	4.32876	0.0182556
30.5386	4.64159	0.0207796
30.5386	4.97702	0.0236142
30.5386	5.3367	0.0267845
30.5386	5.72237	0.0303126
30.5386	6.13591	0.0342159
30.5386	6.57933	0.0385036
30.5386	7.0548	0.0431738
30.5386	7.56463	0.0482095
30.5386	8.11131	0.0535758
30.5386	8.69749	0.059219
30.5386	9.32603	0.0650737
30.5386	10	0.071084
30.5386	10.7227	0.0772588
30.5386	11.4976	0.08379
30.5386	12.3285	0.0912974
30.5386	13.2194	0.101309
30.5386	14.1747	0.118249
30.5386	15.1991	0.148366
30.5386	16.2975	0.206372
30.5386	17.4753	0.318606
30.5386	18.7382	0.508447
30.5386	20.0923	0.796824
30.5386	21.5443	1.27819
30.5386	23.1013	1.88491
30.5386	24.7708	2.43351
30.5386	26.5609	4.72937
30.5386	28.4804	25.9412
30.5386	30.5386	61.9447
30.5386	32.7455	44.0344
30.5386	35.1119	14.9894
30.5386	37.6494	1.95143
30.5386	40.3702	0.71838
30.5386	43.2876	0.707776
30.5386	46.4159	0.377496
30.5386	49.7702	0.125579
30.5386	53.367	0.0398252
30.5386	57.2237	0.0314499
30.5386	61.3591	0.0339505
30.5386	65.7933	0.0285873
30.5386	70.548	0.0185472
30.5386	75.6463	0.00961168
30.5386	81.1131	0.00412743
30.5386	86.9749	0.00169054
30.5386	93.2603	0.0010114
30.5386	100	0.00101391
30.5386	107.227	0.0011141
30.5386	114.976	0.00110705
30.5386	123.285	0.000982352
30.5386	132.194	0.000793795
30.5386	141.747	0.000595258
30.5386	151.991	0.000420324
30.5386	162.975	0.000282568
30.5386	174.753	0.000182386
30.5386	187.382	0.000113779
30.5386	200.923	6.89627e-05
30.5386	215.443	4.07818e-05
30.5386	231.013	2.36095e-05
30.5386	247.708	1.3418e-05
30.5386	265.609	7.50374e-06
30.5386	284.804	4.13734e-06
30.5386	305.386	2.25305e-06
30.5386	327.455	1.21362e-06
30.5386	351.119	6.47483e-07
30.5386	376.494	3.42544e-07
30.5386	403.702	1.7988e-07
30.5386	432.876	9.38468e-08
30.5386	464.159	4.86809e-08
30.5386	497.702	2.51244e-08
30.5386	533.67	1.29091e-08
30.5386	572.237	6.60665e-09
30.5386	613.591	3.36946e-09
30.5386	657.933	1.71321e-09
30.5386	705.48	8.68749e-10
30.5386	756.463	4.39492e-10
30.5386	811.131	2.21875e-10
30.5386	869.749	1.11809e-10
30.5386	932.603	5.6254e-11
30.5386	1000	2.82635e-11
32.7455	1	0.00103231
32.7455	1.07227	0.00118654
32.7455	1.14976	0.00136376
32.7455	1.23285	0.00156735
32.7455	1.32194	0.00180124
32.7455	1.41747	0.00206987
32.7455	1.51991	0.00237838
32.7455	1.62975	0.0027326
32.7455	1.74753	0.00313925
32.7455	1.87382	0.00360596
32.7455	2.00923	0.00414145
32.7455	2.15443	0.00475567
32.7455	2.31013	0.00545992
32.7455	2.47708	0.00626705
32.7455	2.65609	0.00719161
32.7455	2.84804	0.00825008
32.7455	3.05386	0.00946098
32.7455	3.27455	0.0108452
32.7455	3.51119	0.0124259
32.7455	3.76494	0.014229
32.7455	4.03702	0.016283
32.7455	4.32876	0.0186191
32.7455	4.64159	0.0212711
32.7455	4.97702	0.0242745
32.7455	5.3367	0.0276667
32.7455	5.72237	0.0314852
32.7455	6.13591	0.0357659
32.7455	6.57933	0.0405407
32.7455	7.0548	0.0458336
32.7455	7.56463	0.0516561
32.7455	8.11131	0.0579992
32.7455	8.69749	0.0648261
32.7455	9.32603	0.0720624
32.7455	10	0.0795866
32.7455	10.7227	0.087228
32.7455	11.4976	0.0947812
32.7455	12.3285	0.102062
32.7455	13.2194	0.109056
32.7455	14.1747	0.116262
32.7455	15.1991	0.125415
32.7455	16.2975	0.143557
32.7455	17.4753	0.17918
32.7455	18.7382	0.256503
32.7455	20.0923	0.419256
32.7455	21.5443	0.68537
32.7455	23.1013	1.15511
32.7455	24.7708	1.8252
32.7455	26.5609	2.33578
32.7455	28.4804	4.29631
32.7455	30.5386	25.8897
32.7455	32.7455	66.2472
32.7455	35.1119	45.1767
32.7455	37.6494	12.3124
32.7455	40.3702	1.32836
32.7455	43.2876	0.840695
32.7455	46.4159	0.66801
32.7455	49.7702	0.279173
32.7455	53.367	0.0788389
32.7455	57.2237	0.0358442
32.7455	61.3591	0.0378774
32.7455	65.7933	0.0357598
32.7455	70.548	0.0253053
32.7455	75.6463	0.0139598
32.7455	81.1131	0.00623354
32.7455	86.9749	0.0024788
32.7455	93.2603	0.00125832
32.7455	100	0.00113074
32.7455	107.227	0.00124306
32.7455	114.976	0.00126208
32.7455	123.285	0.00113974
32.7455	132.194	0.000931774
32.7455	141.747	0.000703755
32.7455	151.991	0.000498955
32.7455	162.975	0.000336076
32.7455	174.753	0.000217029
32.7455	187.382	0.000135327
32.7455	200.923	8.19338e-05
32.7455	215.443	4.83818e-05
32.7455	231.013	2.79628e-05
32.7455	247.708	1.58642e-05
32.7455	265.609	8.85608e-06
32.7455	284.804	4.87457e-06
32.7455	305.386	2.65013e-06
32.7455	327.455	1.42528e-06
32.7455	351.119	7.59301e-07
32.7455	376.494	4.01161e-07
32.7455	403.702	2.10404e-07
32.7455	432.876	1.09649e-07
32.7455	464.159	5.6821e-08
32.7455	497.702	2.92992e-08
32.7455	533.67	1.50419e-08
32.7455	572.237	7.69266e-09
32.7455	613.591	3.92082e-09
32.7455	657.933	1.99243e-09
32.7455	705.48	1.00983e-09
32.7455	756.463	5.10638e-10
32.7455	811.131	2.57692e-10
32.7455	869.749	1.29813e-10
32.7455	932.603	6.52929e-11
32.7455	1000	3.27962e-11
35.1119	1	0.00094748
35.1119	1.07227	0.00108921
35.1119	1.14976	0.00125212
35.1119	1.23285	0.00143935
35.1119	1.32194	0.00165453
35.1119	1.41747	0.00190182
35.1119	1.51991	0.00218598
35.1119	1.62975	0.00251248
35.1119	1.74753	0.0028876
35.1119	1.87382	0.00331851
35.1119	2.00923	0.00381347
35.1119	2.15443	0.00438188
35.1119	2.31013	0.00503453
35.1119	2.47708	0.00578374
35.1119	2.65609	0.0066436
35.1119	2.84804	0.00763008
35.1119	3.05386	0.0087615
35.1119	3.27455	0.0100586
35.1119	3.51119	0.0115448
35.1119	3.76494	0.0132468
35.1119	4.03702	0.0151944
35.1119	4.32876	0.0174212
35.1119	4.64159	0.0199645
35.1119	4.97702	0.0228656
35.1119	5.3367	0.0261697
35.1119	5.72237	0.0299255
35.1119	6.13591	0.0341846
35.1119	6.57933	0.0390003
35.1119	7.0548	0.044425
35.1119	7.56463	0.0505067
35.1119	8.11131	0.057284
35.1119	8.69749	0.0647781
35.1119	9.32603	0.0729811
35.1119	10	0.0818414
35.1119	10.7227	0.0912438
35.1119	11.4976	0.100987
35.1119	12.3285	0.110765
35.1119	13.2194	0.120164
35.1119	14.1747	0.128715
35.1119	15.1991	0.13608
35.1119	16.2975	0.142549
35.1119	17.4753	0.152551
35.1119	18.7382	0.171293
35.1119	20.0923	0.218229
35.1119	21.5443	0.33345
35.1119	23.1013	0.579688
35.1119	24.7708	1.01868
35.1119	26.5609	1.73328
35.1119	28.4804	2.38986
35.1119	30.5386	3.91584
35.1119	32.7455	25.4912
35.1119	35.1119	70.7582
35.1119	37.6494	45.8533
35.1119	40.3702	9.64303
35.1119	43.2876	1.03651
35.1119	46.4159	0.940385
35.1119	49.7702	0.577373
35.1119	53.367	0.189843
35.1119	57.2237	0.0537996
35.1119	61.3591	0.0405566
35.1119	65.7933	0.0428328
35.1119	70.548	0.033929
35.1119	75.6463	0.0202662
35.1119	81.1131	0.00955178
35.1119	86.9749	0.0037994
35.1119	93.2603	0.00166983
35.1119	100	0.00127858
35.1119	107.227	0.00137903
35.1119	114.976	0.00143251
35.1119	123.285	0.00132114
35.1119	132.194	0.00109556
35.1119	141.747	0.000834789
35.1119	151.991	0.000594848
35.1119	162.975	0.000401655
35.1119	174.753	0.000259566
35.1119	187.382	0.000161782
35.1119	200.923	9.78362e-05
35.1119	215.443	5.76782e-05
35.1119	231.013	3.32734e-05
35.1119	247.708	1.88396e-05
35.1119	265.609	1.04959e-05
35.1119	284.804	5.76579e-06
35.1119	305.386	3.12873e-06
35.1119	327.455	1.67967e-06
35.1119	351.119	8.93338e-07
35.1119	376.494	4.71252e-07
35.1119	403.702	2.46819e-07
35.1119	432.876	1.28462e-07
35.1119	464.159	6.64931e-08
35.1119	497.702	3.4251e-08
35.1119	533.67	1.75678e-08
35.1119	572.237	8.97702e-09
35.1119	613.591	4.57208e-09
35.1119	657.933	2.32186e-09
35.1119	705.48	1.17612e-09
35.1119	756.463	5.94423e-10
35.1119	811.131	2.9984e-10
35.1119	869.749	1.50986e-10
35.1119	932.603	7.5916e-11
35.1119	1000	3.81206e-11
37.6494	1	0.00080567
37.6494	1.07227	0.00092631
37.6494	1.14976	0.00106501
37.6494	1.23285	0.00122448
37.6494	1.32194	0.00140783
37.6494	1.41747	0.00161862
37.6494	1.51991	0.00186096
37.6494	1.62975	0.00213957
37.6494	1.74753	0.00245988
37.6494	1.87382	0.00282813
37.6494	2.00923	0.00325147
37.6494	2.15443	0.00373813
37.6494	2.31013	0.00429757
37.6494	2.47708	0.00494065
37.6494	2.65609	0.00567982
37.6494	2.84804	0.00652941
37.6494	3.05386	0.00750583
37.6494	3.27455	0.0086279
37.6494	3.51119	0.00991717
37.6494	3.76494	0.0113983
37.6494	4.03702	0.0130996
37.6494	4.32876	0.0150531
37.6494	4.64159	0.0172954
37.6494	4.97702	0.0198682
37.6494	5.3367	0.0228183
37.6494	5.72237	0.0261986
37.6494	6.13591	0.0300677
37.6494	6.57933	0.0344905
37.6494	7.0548	0.0395373
37.6494	7.56463	0.0452831
37.6494	8.11131	0.0518044
37.6494	8.69749	0.0591756
37.6494	9.32603	0.0674618
37.6494	10	0.0767078
37.6494	10.7227	0.0869208
37.6494	11.4976	0.0980463
37.6494	12.3285	0.109933
37.6494	13.2194	0.12229
37.6494	14.1747	0.134635
37.6494	15.1991	0.146264
37.6494	16.2975	0.156282
37.6494	17.4753	0.164394
37.6494	18.7382	0.170278
37.6494	20.0923	0.179478
37.6494	21.5443	0.20322
37.6494	23.1013	0.275614
37.6494	24.7708	0.469974
37.6494	26.5609	0.876066
37.6494	28.4804	1.60902
37.6494	30.5386	2.41742
37.6494	32.7455	3.60567
37.6494	35.1119	24.7331
37.6494	37.6494	75.506
37.6494	40.3702	46.0075
37.6494	43.2876	7.18314
37.6494	46.4159	0.993941
37.6494	49.7702	0.975948
37.6494	53.367	0.457291
37.6494	57.2237	0.122064
37.6494	61.3591	0.0469144
37.6494	65.7933	0.0480754
37.6494	70.548	0.0439743
37.6494	75.6463	0.0291412
37.6494	81.1131	0.014753
37.6494	86.9749	0.0060377
37.6494	93.2603	0.00239525
37.6494	100	0.0014932
37.6494	107.227	0.0015237
37.6494	114.976	0.00161617
37.6494	123.285	0.00152827
37.6494	132.194	0.00128969
37.6494	141.747	0.000993512
37.6494	151.991	0.000712429
37.6494	162.975	0.000482576
37.6494	174.753	0.000312191
37.6494	187.382	0.000194515
37.6494	200.923	0.000117485
37.6494	215.443	6.91377e-05
37.6494	231.013	3.98002e-05
37.6494	247.708	2.24845e-05
37.6494	265.609	1.2498e-05
37.6494	284.804	6.85018e-06
37.6494	305.386	3.70913e-06
37.6494	327.455	1.9872e-06
37.6494	351.119	1.05488e-06
37.6494	376.494	5.55491e-07
37.6494	403.702	2.9047e-07
37.6494	432.876	1.5096e-07
37.6494	464.159	7.8035e-08
37.6494	497.702	4.01485e-08
37.6494	533.67	2.05708e-08
37.6494	572.237	1.05016e-08
37.6494	613.591	5.34404e-09
37.6494	657.933	2.71186e-09
37.6494	705.48	1.37276e-09
37.6494	756.463	6.93403e-10
37.6494	811.131	3.49587e-10
37.6494	869.749	1.75957e-10
37.6494	932.603	8.84361e-11
37.6494	1000	4.43919e-11
40.3702	1	0.000635994
40.3702	1.07227	0.000731309
40.3702	1.14976	0.000840923
40.3702	1.23285	0.000966983
40.3702	1.32194	0.00111196
40.3702	1.41747	0.00127871
40.3702	1.51991	0.00147049
40.3702	1.62975	0.00169109
40.3702	1.74753	0.00194484
40.3702	1.87382	0.00223675
40.3702	2.00923	0.00257259
40.3702	2.15443	0.002959
40.3702	2.31013	0.00340363
40.3702	2.47708	0.00391533
40.3702	2.65609	0.00450425
40.3702	2.84804	0.00518217
40.3702	3.05386	0.00596264
40.3702	3.27455	0.00686134
40.3702	3.51119	0.00789636
40.3702	3.76494	0.00908861
40.3702	4.03702	0.0104623
40.3702	4.32876	0.0120452
40.3702	4.64159	0.0138698
40.3702	4.97702	0.0159733
40.3702	5.3367	0.0183987
40.3702	5.72237	0.0211958
40.3702	6.13591	0.0244216
40.3702	6.57933	0.0281417
40.3702	7.0548	0.0324307
40.3702	7.56463	0.0373732
40.3702	8.11131	0.0430639
40.3702	8.69749	0.0496067
40.3702	9.32603	0.0571134
40.3702	10	0.0656982
40.3702	10.7227	0.0754702
40.3702	11.4976	0.0865187
40.3702	12.3285	0.0988884
40.3702	13.2194	0.112546
40.3702	14.1747	0.127313
40.3702	15.1991	0.142802
40.3702	16.2975	0.158311
40.3702	17.4753	0.172747
40.3702	18.7382	0.184658
40.3702	20.0923	0.192643
40.3702	21.5443	0.196808
40.3702	23.1013	0.207874
40.3702	24.7708	0.246086
40.3702	26.5609	0.378523
40.3702	28.4804	0.736632
40.3702	30.5386	1.45546
40.3702	32.7455	2.41628
40.3702	35.1119	3.39187
40.3702	37.6494	23.6183
40.3702	40.3702	80.6277
40.3702	43.2876	45.3985
40.3702	46.4159	5.10983
40.3702	49.7702	1.08695
40.3702	53.367	0.933052
40.3702	57.2237	0.332681
40.3702	61.3591	0.0809518
40.3702	65.7933	0.0513904
40.3702	70.548	0.0537114
40.3702	75.6463	0.040906
40.3702	81.1131	0.0227632
40.3702	86.9749	0.00984186
40.3702	93.2603	0.00371858
40.3702	100	0.00185571
40.3702	107.227	0.00168476
40.3702	114.976	0.00180913
40.3702	123.285	0.00176141
40.3702	132.194	0.00151887
40.3702	141.747	0.00118613
40.3702	151.991	0.000857347
40.3702	162.975	0.000583126
40.3702	174.753	0.000377813
40.3702	187.382	0.000235356
40.3702	200.923	0.000141969
40.3702	215.443	8.33815e-05
40.3702	231.013	4.78868e-05
40.3702	247.708	2.69842e-05
40.3702	265.609	1.49603e-05
40.3702	284.804	8.17885e-06
40.3702	305.386	4.41765e-06
40.3702	327.455	2.36127e-06
40.3702	351.119	1.25073e-06
40.3702	376.494	6.57293e-07
40.3702	403.702	3.43069e-07
40.3702	432.876	1.77997e-07
40.3702	464.159	9.18714e-08
40.3702	497.702	4.72026e-08
40.3702	533.67	2.41556e-08
40.3702	572.237	1.23183e-08
40.3702	613.591	6.26242e-09
40.3702	657.933	3.17517e-09
40.3702	705.48	1.60607e-09
40.3702	756.463	8.10707e-10
40.3702	811.131	4.08485e-10
40.3702	869.749	2.05495e-10
40.3702	932.603	1.03235e-10
40.3702	1000	5.17997e-11
43.2876	1	0.00046539
43.2876	1.07227	0.000535193
43.2876	1.14976	0.000615482
43.2876	1.23285	0.00070784
43.2876	1.32194	0.000814089
43.2876	1.41747	0.000936329
43.2876	1.51991	0.00107698
43.2876	1.62975	0.00123882
43.2876	1.74753	0.00142509
43.2876	1.87382	0.00163949
43.2876	2.00923	0.00188632
43.2876	2.15443	0.00217052
43.2876	2.31013	0.00249783
43.2876	2.47708	0.00287488
43.2876	2.65609	0.00330935
43.2876	2.84804	0.00381012
43.2876	3.05386	0.00438752
43.2876	3.27455	0.00505355
43.2876	3.51119	0.00582214
43.2876	3.76494	0.00670955
43.2876	4.03702	0.00773468
43.2876	4.32876	0.00891965
43.2876	4.64159	0.0102903
43.2876	4.97702	0.011877
43.2876	5.3367	0.0137151
43.2876	5.72237	0.0158464
43.2876	6.13591	0.0183199
43.2876	6.57933	0.0211931
43.2876	7.0548	0.0245339
43.2876	7.56463	0.0284216
43.2876	8.11131	0.0329494
43.2876	8.69749	0.0382257
43.2876	9.32603	0.0443756
43.2876	10	0.0515422
43.2876	10.7227	0.0598851
43.2876	11.4976	0.069577
43.2876	12.3285	0.0807946
43.2876	13.2194	0.0937
43.2876	14.1747	0.108408
43.2876	15.1991	0.12493
43.2876	16.2975	0.143083
43.2876	17.4753	0.162356
43.2876	18.7382	0.181728
43.2876	20.0923	0.199493
43.2876	21.5443	0.213254
43.2876	23.1013	0.220602
43.2876	24.7708	0.225954
43.2876	26.5609	0.24139
43.2876	28.4804	0.320482
43.2876	30.5386	0.597391
43.2876	32.7455	1.28055
43.2876	35.1119	2.37037
43.2876	37.6494	3.26667
43.2876	40.3702	22.1691
43.2876	43.2876	85.9408
43.2876	46.4159	43.8991
43.2876	49.7702	3.51586
43.2876	53.367	1.25854
43.2876	57.2237	0.82089
43.2876	61.3591	0.22532
43.2876	65.7933	0.064046
43.2876	70.548	0.0600303
43.2876	75.6463	0.0547619
43.2876	81.1131	0.0346191
43.2876	86.9749	0.0162482
43.2876	93.2603	0.00617142
43.2876	100	0.00254096
43.2876	107.227	0.00189317
43.2876	114.976	0.00200654
43.2876	123.285	0.00201815
43.2876	132.194	0.0017873
43.2876	141.747	0.00141992
43.2876	151.991	0.00103677
43.2876	162.975	0.000708935
43.2876	174.753	0.000460317
43.2876	187.382	0.000286766
43.2876	200.923	0.000172754
43.2876	215.443	0.000101245
43.2876	231.013	5.79937e-05
43.2876	247.708	3.2586e-05
43.2876	265.609	1.8013e-05
43.2876	284.804	9.81918e-06
43.2876	305.386	5.28876e-06
43.2876	327.455	2.81936e-06
43.2876	351.119	1.48965e-06
43.2876	376.494	7.81047e-07
43.2876	403.702	4.068e-07
43.2876	432.876	2.10657e-07
43.2876	464.159	1.08539e-07
43.2876	497.702	5.56794e-08
43.2876	533.67	2.84536e-08
43.2876	572.237	1.44918e-08
43.2876	613.591	7.35926e-09
43.2876	657.933	3.7276e-09
43.2876	705.48	1.88386e-09
43.2876	756.463	9.50196e-10
43.2876	811.131	4.78443e-10
43.2876	869.749	2.40545e-10
43.2876	932.603	1.2078e-10
43.2876	1000	6.05749e-11
46.4159	1	0.000314046
46.4159	1.07227	0.000361183
46.4159	1.14976	0.000415412
46.4159	1.23285	0.000477807
46.4159	1.32194	0.000549606
46.4159	1.41747	0.000632235
46.4159	1.51991	0.000727342
46.4159	1.62975	0.000836829
46.4159	1.74753	0.000962893
46.4159	1.87382	0.00110807
46.4159	2.00923	0.00127531
46.4159	2.15443	0.00146801
46.4159	2.31013	0.00169011
46.4159	2.47708	0.0019462
46.4159	2.65609	0.00224159
46.4159	2.84804	0.0025825
46.4159	3.05386	0.00297612
46.4159	3.27455	0.00343089
46.4159	3.51119	0.00395664
46.4159	3.76494	0.00456495
46.4159	4.03702	0.00526937
46.4159	4.32876	0.00608591
46.4159	4.64159	0.00703342
46.4159	4.97702	0.00813424
46.4159	5.3367	0.00941485
46.4159	5.72237	0.0109069
46.4159	6.13591	0.012648
46.4159	6.57933	0.0146834
46.4159	7.0548	0.0170672
46.4159	7.56463	0.0198646
46.4159	8.11131	0.0231539
46.4159	8.69749	0.0270297
46.4159	9.32603	0.0316058
46.4159	10	0.0370186
46.4159	10.7227	0.0434311
46.4159	11.4976	0.0510358
46.4159	12.3285	0.0600564
46.4159	13.2194	0.0707461
46.4159	14.1747	0.0833793
46.4159	15.1991	0.0982288
46.4159	16.2975	0.115522
46.4159	17.4753	0.135358
46.4159	18.7382	0.157562
46.4159	20.0923	0.181459
46.4159	21.5443	0.205545
46.4159	23.1013	0.227136
46.4159	24.7708	0.242321
46.4159	26.5609	0.247288
46.4159	28.4804	0.254974
46.4159	30.5386	0.293502
46.4159	32.7455	0.485931
46.4159	35.1119	1.09457
46.4159	37.6494	2.27319
46.4159	40.3702	3.22135
46.4159	43.2876	20.4286
46.4159	46.4159	91.692
46.4159	49.7702	41.3994
46.4159	53.367	2.4486
46.4159	57.2237	1.38906
46.4159	61.3591	0.665771
46.4159	65.7933	0.147572
46.4159	70.548	0.0646376
46.4159	75.6463	0.0673493
46.4159	81.1131	0.0508149
46.4159	86.9749	0.0267603
46.4159	93.2603	0.0107147
46.4159	100	0.00392048
46.4159	107.227	0.00223182
46.4159	114.976	0.00221048
46.4159	123.285	0.00229197
46.4159	132.194	0.00209744
46.4159	141.747	0.00170299
46.4159	151.991	0.00125968
46.4159	162.975	0.00086741
46.4159	174.753	0.000564926
46.4159	187.382	0.000352083
46.4159	200.923	0.000211836
46.4159	215.443	0.000123864
46.4159	231.013	7.07443e-05
46.4159	247.708	3.96231e-05
46.4159	265.609	2.18304e-05
46.4159	284.804	1.18609e-05
46.4159	305.386	6.36805e-06
46.4159	327.455	3.3844e-06
46.4159	351.119	1.78311e-06
46.4159	376.494	9.32448e-07
46.4159	403.702	4.8448e-07
46.4159	432.876	2.5033e-07
46.4159	464.159	1.28724e-07
46.4159	497.702	6.59151e-08
46.4159	533.67	3.36301e-08
46.4159	572.237	1.71037e-08
46.4159	613.591	8.67457e-09
46.4159	657.933	4.38886e-09
46.4159	705.48	2.21581e-09
46.4159	756.463	1.11664e-09
46.4159	811.131	5.61815e-10
46.4159	869.749	2.82267e-10
46.4159	932.603	1.41643e-10
46.4159	1000	7.10011e-11
49.7702	1	0.00019345
49.7702	1.07227	0.000222507
49.7702	1.14976	0.000255942
49.7702	1.23285	0.000294421
49.7702	1.32194	0.000338712
49.7702	1.41747	0.0003897
49.7702	1.51991	0.000448408
49.7702	1.62975	0.00051602
49.7702	1.74753	0.000593905
49.7702	1.87382	0.00068365
49.7702	2.00923	0.000787096
49.7702	2.15443	0.000906374
49.7702	2.31013	0.00104397
49.7702	2.47708	0.00120276
49.7702	2.65609	0.00138613
49.7702	2.84804	0.001598
49.7702	3.05386	0.00184297
49.7702	3.27455	0.00212645
49.7702	3.51119	0.0024548
49.7702	3.76494	0.0028355
49.7702	4.03702	0.00327742
49.7702	4.32876	0.00379107
49.7702	4.64159	0.00438895
49.7702	4.97702	0.00508606
49.7702	5.3367	0.00590036
49.7702	5.72237	0.00685345
49.7702	6.13591	0.00797147
49.7702	6.57933	0.00928625
49.7702	7.0548	0.0108365
49.7702	7.56463	0.0126697
49.7702	8.11131	0.0148441
49.7702	8.69749	0.0174316
49.7702	9.32603	0.020521
49.7702	10	0.0242225
49.7702	10.7227	0.0286721
49.7702	11.4976	0.0340384
49.7702	12.3285	0.040529
49.7702	13.2194	0.0483976
49.7702	14.1747	0.05795
49.7702	15.1991	0.0695469
49.7702	16.2975	0.083597
49.7702	17.4753	0.100533
49.7702	18.7382	0.120752
49.7702	20.0923	0.144491
49.7702	21.5443	0.171598
49.7702	23.1013	0.201163
49.7702	24.7708	0.230901
49.7702	26.5609	0.256611
49.7702	28.4804	0.272318
49.7702	30.5386	0.273976
49.7702	32.7455	0.291899
49.7702	35.1119	0.410371
49.7702	37.6494	0.90812
49.7702	40.3702	2.12324
49.7702	43.2876	3.04348
49.7702	46.4159	18.4865
49.7702	49.7702	97.9169
49.7702	53.367	38.0535
49.7702	57.2237	1.87005
49.7702	61.3591	1.42868
49.7702	65.7933	0.498961
49.7702	70.548	0.102757
49.7702	75.6463	0.0733077
49.7702	81.1131	0.0694995
49.7702	86.9749	0.0430698
49.7702	93.2603	0.0189908
49.7702	100	0.0067535
49.7702	107.227	0.0029136
49.7702	114.976	0.00244039
49.7702	123.285	0.002573
49.7702	132.194	0.00244804
49.7702	141.747	0.00204347
49.7702	151.991	0.00153712
49.7702	162.975	0.00106827
49.7702	174.753	0.000698697
49.7702	187.382	0.000435882
49.7702	200.923	0.00026196
49.7702	215.443	0.000152801
49.7702	231.013	8.69939e-05
49.7702	247.708	4.85499e-05
49.7702	265.609	2.66487e-05
49.7702	284.804	1.44247e-05
49.7702	305.386	7.71645e-06
49.7702	327.455	4.08685e-06
49.7702	351.119	2.1462e-06
49.7702	376.494	1.11894e-06
49.7702	403.702	5.79769e-07
49.7702	432.876	2.9881e-07
49.7702	464.159	1.53302e-07
49.7702	497.702	7.83392e-08
49.7702	533.67	3.98953e-08
49.7702	572.237	2.02567e-08
49.7702	613.591	1.02586e-08
49.7702	657.933	5.18355e-09
49.7702	705.48	2.61401e-09
49.7702	756.463	1.31598e-09
49.7702	811.131	6.61512e-10
49.7702	869.749	3.32095e-10
49.7702	932.603	1.66531e-10
49.7702	1000	8.3426e-11
53.367	1	0.000106806
53.367	1.07227	0.000122862
53.367	1.14976	0.000141342
53.367	1.23285	0.000162616
53.367	1.32194	0.000187111
53.367	1.41747	0.00021532
53.367	1.51991	0.000247813
53.367	1.62975	0.000285252
53.367	1.74753	0.000328403
53.367	1.87382	0.000378157
53.367	2.00923	0.000435546
53.367	2.15443	0.000501773
53.367	2.31013	0.000578242
53.367	2.47708	0.000666586
53.367	2.65609	0.00076873
53.367	2.84804	0.000886915
53.367	3.05386	0.00102379
53.367	3.27455	0.00118247
53.367	3.51119	0.00136664
53.367	3.76494	0.00158068
53.367	4.03702	0.00182981
53.367	4.32876	0.00212027
53.367	4.64159	0.00245955
53.367	4.97702	0.00285667
53.367	5.3367	0.00332259
53.367	5.72237	0.00387066
53.367	6.13591	0.00451719
53.367	6.57933	0.00528226
53.367	7.0548	0.00619072
53.367	7.56463	0.00725996
53.367	8.11131	0.00842996
53.367	8.69749	0.00984262
53.367	9.32603	0.0115563
53.367	10	0.0136452
53.367	10.7227	0.0162042
53.367	11.4976	0.0193545
53.367	12.3285	0.0232512
53.367	13.2194	0.0280931
53.367	14.1747	0.0341336
53.367	15.1991	0.041694
53.367	16.2975	0.0511768
53.367	17.4753	0.0630765
53.367	18.7382	0.0779788
53.367	20.0923	0.0965372
53.367	21.5443	0.119393
53.367	23.1013	0.146995
53.367	24.7708	0.179227
53.367	26.5609	0.214745
53.367	28.4804	0.249969
53.367	30.5386	0.278081
53.367	32.7455	0.289994
53.367	35.1119	0.297673
